"Angle",3300,3350,3400,3450,3500,3550,3575,3600,3625,3650,3675,3700,3750,3800
176,-27.97,-27.151,-28.112,-29.651,-32.084,-29.67,-30.266,-30.182,-28.549,-31.567,-30.099,-32.122,-30.606,-30.723
177,-28.024,-27.176,-27.983,-29.543,-32.032,-29.604,-30.211,-29.931,-28.43,-31.424,-30.028,-32.078,-30.468,-30.625
178,-27.931,-27.06,-27.927,-29.477,-31.823,-29.483,-30.027,-29.958,-28.304,-31.324,-29.968,-31.947,-30.299,-30.61
179,-27.828,-27.026,-27.862,-29.447,-31.786,-29.383,-30.041,-29.709,-28.295,-31.293,-29.906,-31.914,-30.224,-30.517
180,-27.927,-26.9,-27.855,-29.328,-31.721,-29.303,-29.993,-29.524,-28.153,-31.129,-29.895,-31.813,-30.197,-30.413
181,-27.763,-26.98,-27.691,-29.268,-31.659,-29.274,-29.86,-29.453,-28.101,-31.016,-29.918,-31.696,-30.091,-30.383
182,-27.85,-26.883,-27.777,-29.338,-31.632,-29.255,-29.934,-29.436,-28.14,-30.893,-29.918,-31.619,-30.137,-30.402
183,-27.741,-26.938,-27.793,-29.231,-31.684,-29.238,-29.986,-29.361,-28.066,-30.873,-29.945,-31.644,-30.052,-30.305
184,-27.771,-26.981,-27.735,-29.282,-31.7,-29.225,-29.893,-29.384,-28.085,-30.866,-29.909,-31.621,-30.009,-30.316
185,-27.82,-27.056,-27.641,-29.298,-31.749,-29.324,-30,-29.333,-28.114,-30.722,-29.939,-31.645,-30.019,-30.332
186,-27.829,-26.999,-27.724,-29.337,-31.791,-29.345,-30.031,-29.339,-28.162,-30.864,-29.965,-31.551,-30.043,-30.387
187,-27.899,-26.985,-27.834,-29.3,-31.805,-29.4,-30.141,-29.374,-28.121,-30.717,-30.059,-31.608,-30.012,-30.439
188,-27.829,-26.988,-27.697,-29.34,-31.777,-29.442,-30.196,-29.48,-28.226,-30.822,-30.05,-31.552,-30.052,-30.44
189,-28.022,-27.093,-27.824,-29.421,-31.91,-29.544,-30.294,-29.528,-28.282,-30.824,-30.07,-31.645,-30.128,-30.495
